subID	Model	randi	Mp0	delta0	wp0	scl0	Mp	delta	wp	scl	detla2	nll	nllsd	success	iterations
22071401.000000	5.000000	19.000000	42.034630	-0.111896	1.323104	0.974757	-0.041163	0.892285	1.151880	0.000083	1.474211	0.447944	245.205009	0.045409	2.000000	36.000000
22071401.000000	5.000000	21.000000	6.163209	-0.164538	0.362374	1.585868	0.224650	0.000093	0.288576	0.104453	1.488714	0.007360	250.184096	0.071251	1.000000	37.000000
22071401.000000	5.000000	35.000000	93.038656	-0.017953	0.775664	1.646167	0.264591	0.000099	-0.375103	0.101545	0.935369	3.625737	252.633515	0.095830	2.000000	37.000000
22071401.000000	5.000000	10.000000	31.289195	0.021955	0.212676	1.808715	-0.092520	1.038094	0.270588	0.004855	1.862483	0.366734	249.197953	1.280450	2.000000	39.000000
22071401.000000	5.000000	37.000000	33.635947	0.153292	1.245317	1.085172	-0.013863	0.786496	0.110444	0.007262	2.734880	0.594603	253.689608	0.071595	2.000000	33.000000
22071401.000000	5.000000	38.000000	15.564517	0.379606	0.492090	0.832842	0.118039	0.401128	-0.807143	0.009449	2.242365	1.695681	253.966388	0.045387	2.000000	38.000000
22071401.000000	5.000000	27.000000	93.777266	0.237536	0.073376	1.065051	0.061827	0.101511	-0.378931	0.025253	1.681357	0.275911	271.772196	0.054759	1.000000	43.000000
22071402.000000	1.000000	38.000000	3.662363	0.205473	NaN	NaN	NaN	63.467163	-0.087756	NaN	NaN	NaN	349.114031	0.027965	2.000000	11.000000
22071402.000000	1.000000	11.000000	93.024024	0.332222	NaN	NaN	NaN	57.557617	0.012695	NaN	NaN	NaN	349.108599	0.044454	2.000000	12.000000
22071402.000000	1.000000	28.000000	79.345803	0.379677	NaN	NaN	NaN	70.996094	-0.042969	NaN	NaN	NaN	350.232672	0.035194	2.000000	13.000000
22071402.000000	1.000000	34.000000	65.556863	-0.031938	NaN	NaN	NaN	65.533691	-0.031836	NaN	NaN	NaN	349.493812	0.032344	2.000000	11.000000
22071402.000000	1.000000	33.000000	15.835129	-0.175892	NaN	NaN	NaN	40.267059	0.363562	NaN	NaN	NaN	353.323029	0.035346	2.000000	12.000000
22071402.000000	1.000000	6.000000	5.632278	0.058755	NaN	NaN	NaN	60.493251	-0.090015	NaN	NaN	NaN	348.995326	0.037578	2.000000	11.000000
22071402.000000	1.000000	37.000000	89.139812	0.058690	NaN	NaN	NaN	56.765962	0.009740	NaN	NaN	NaN	349.154577	0.031656	2.000000	11.000000
22071402.000000	1.000000	21.000000	94.173469	-0.085534	NaN	NaN	NaN	58.263384	-0.059684	NaN	NaN	NaN	349.132330	0.033938	2.000000	13.000000
22071402.000000	1.000000	26.000000	42.643867	0.012460	NaN	NaN	NaN	59.708740	-0.042236	NaN	NaN	NaN	349.088465	0.037810	2.000000	14.000000
22071402.000000	1.000000	36.000000	17.338850	0.157012	NaN	NaN	NaN	61.571901	-0.067745	NaN	NaN	NaN	348.986313	0.035727	2.000000	13.000000
22071402.000000	1.000000	16.000000	24.721017	0.255369	NaN	NaN	NaN	57.443093	-0.039441	NaN	NaN	NaN	349.088682	0.036216	2.000000	11.000000
22071402.000000	1.000000	7.000000	74.974942	0.235250	NaN	NaN	NaN	58.569591	-0.014524	NaN	NaN	NaN	349.079606	0.039042	2.000000	15.000000
22071402.000000	1.000000	24.000000	63.340767	-0.007745	NaN	NaN	NaN	59.696608	-0.043383	NaN	NaN	NaN	349.058141	0.033963	1.000000	14.000000
22071402.000000	1.000000	22.000000	21.016471	-0.089957	NaN	NaN	NaN	62.873442	-0.110043	NaN	NaN	NaN	349.055855	0.040253	2.000000	15.000000
22071402.000000	1.000000	8.000000	69.544708	0.025130	NaN	NaN	NaN	60.578884	-0.076697	NaN	NaN	NaN	349.000199	0.034349	2.000000	14.000000
22071402.000000	1.000000	20.000000	8.167673	0.305938	NaN	NaN	NaN	63.502757	-0.134800	NaN	NaN	NaN	349.040471	0.028991	2.000000	20.000000
22071402.000000	1.000000	17.000000	28.507119	0.302891	NaN	NaN	NaN	62.875045	-0.098698	NaN	NaN	NaN	349.075365	0.029376	2.000000	16.000000
22071402.000000	1.000000	10.000000	92.631283	0.104073	NaN	NaN	NaN	59.844743	-0.079907	NaN	NaN	NaN	349.027546	0.029145	2.000000	18.000000
22071402.000000	1.000000	1.000000	21.662017	-0.063309	NaN	NaN	NaN	62.423068	-0.105782	NaN	NaN	NaN	349.031314	0.029808	1.000000	17.000000
22071402.000000	1.000000	30.000000	55.334082	0.153042	NaN	NaN	NaN	63.271027	-0.138507	NaN	NaN	NaN	349.072291	0.035015	1.000000	17.000000
22071402.000000	1.000000	14.000000	54.541525	0.278702	NaN	NaN	NaN	64.980049	-0.133017	NaN	NaN	NaN	349.145014	0.043876	2.000000	16.000000
22071402.000000	1.000000	18.000000	90.735926	0.337483	NaN	NaN	NaN	59.367328	-0.018074	NaN	NaN	NaN	349.109629	0.023482	1.000000	20.000000
22071402.000000	1.000000	29.000000	97.037193	0.112051	NaN	NaN	NaN	61.417756	-0.070980	NaN	NaN	NaN	349.035409	0.030245	1.000000	18.000000
22071402.000000	1.000000	19.000000	90.087615	-0.024133	NaN	NaN	NaN	57.462011	0.077117	NaN	NaN	NaN	349.299503	0.039525	2.000000	19.000000
22071402.000000	1.000000	4.000000	38.415236	-0.184994	NaN	NaN	NaN	63.256762	-0.120433	NaN	NaN	NaN	349.048251	0.042281	2.000000	16.000000
22071402.000000	1.000000	9.000000	2.327537	0.350895	NaN	NaN	NaN	60.049149	-0.038276	NaN	NaN	NaN	349.021719	0.038139	2.000000	16.000000
22071402.000000	1.000000	39.000000	86.801075	0.226065	NaN	NaN	NaN	60.901390	-0.097577	NaN	NaN	NaN	349.032402	0.035196	1.000000	19.000000
22071402.000000	1.000000	40.000000	86.393935	0.096154	NaN	NaN	NaN	57.095816	-0.052700	NaN	NaN	NaN	349.063250	0.034241	2.000000	20.000000
22071402.000000	1.000000	25.000000	40.047369	0.082863	NaN	NaN	NaN	59.126210	-0.025481	NaN	NaN	NaN	349.080061	0.036895	2.000000	21.000000
22071402.000000	1.000000	15.000000	66.826404	0.376557	NaN	NaN	NaN	61.191591	-0.081780	NaN	NaN	NaN	349.056180	0.027111	1.000000	18.000000
22071402.000000	1.000000	32.000000	63.569442	0.362347	NaN	NaN	NaN	61.988026	-0.099968	NaN	NaN	NaN	348.998746	0.037487	1.000000	23.000000
22071402.000000	1.000000	23.000000	92.610982	-0.112099	NaN	NaN	NaN	60.843815	-0.069843	NaN	NaN	NaN	349.098525	0.042344	1.000000	23.000000
22071402.000000	1.000000	5.000000	2.850881	0.329584	NaN	NaN	NaN	62.281279	-0.082699	NaN	NaN	NaN	349.070693	0.031234	1.000000	23.000000
22071402.000000	1.000000	31.000000	59.933776	0.339870	NaN	NaN	NaN	59.487264	-0.047174	NaN	NaN	NaN	349.072985	0.026129	1.000000	27.000000
22071402.000000	1.000000	3.000000	23.534364	-0.160522	NaN	NaN	NaN	60.071234	-0.050907	NaN	NaN	NaN	349.071118	0.040603	1.000000	23.000000
22071402.000000	1.000000	2.000000	90.385570	-0.116527	NaN	NaN	NaN	60.793821	-0.083029	NaN	NaN	NaN	349.035185	0.031556	2.000000	24.000000
22071402.000000	1.000000	13.000000	81.396229	0.381222	NaN	NaN	NaN	60.658944	-0.083455	NaN	NaN	NaN	349.011233	0.028747	1.000000	26.000000
22071402.000000	1.000000	27.000000	64.908886	-0.185110	NaN	NaN	NaN	60.240744	-0.066098	NaN	NaN	NaN	348.998593	0.038012	1.000000	26.000000
22071402.000000	1.000000	12.000000	8.969033	-0.114209	NaN	NaN	NaN	60.391770	-0.023942	NaN	NaN	NaN	349.077055	0.037197	1.000000	26.000000
22071402.000000	1.000000	35.000000	46.327850	0.272189	NaN	NaN	NaN	60.615383	-0.093157	NaN	NaN	NaN	349.040850	0.037303	1.000000	27.000000
22071402.000000	2.000000	7.000000	95.616948	0.348072	NaN	0.838367	NaN	60.312988	-0.103613	NaN	4.000000	NaN	344.366924	0.028041	2.000000	12.000000
22071402.000000	2.000000	31.000000	86.575976	-0.024796	NaN	0.507599	NaN	63.938477	0.003613	NaN	3.713867	NaN	345.709003	0.032521	2.000000	12.000000
22071402.000000	2.000000	2.000000	97.525050	0.367713	NaN	1.651531	NaN	49.726562	0.012109	NaN	4.000000	NaN	344.297206	0.038098	2.000000	12.000000
22071402.000000	2.000000	32.000000	59.079244	0.201971	NaN	0.414522	NaN	55.479004	-0.161621	NaN	4.000000	NaN	344.314669	0.030024	2.000000	13.000000
22071402.000000	2.000000	9.000000	21.476392	-0.137635	NaN	1.745388	NaN	57.557617	0.129590	NaN	3.973633	NaN	345.201578	0.030204	2.000000	12.000000
22071402.000000	2.000000	20.000000	82.741887	-0.136453	NaN	0.585121	NaN	53.255041	-0.046002	NaN	4.000000	NaN	344.196225	0.043318	2.000000	13.000000
22071402.000000	2.000000	38.000000	77.859917	-0.165997	NaN	1.513396	NaN	55.418768	-0.062648	NaN	4.000000	NaN	344.193752	0.031446	2.000000	14.000000
22071402.000000	2.000000	37.000000	83.646252	0.118230	NaN	0.768423	NaN	60.814325	-0.077252	NaN	4.000000	NaN	344.531665	0.029488	2.000000	13.000000
22071402.000000	2.000000	15.000000	86.805295	0.270640	NaN	0.482819	NaN	67.576805	-0.249718	NaN	4.000000	NaN	344.851528	0.033224	2.000000	13.000000
22071402.000000	2.000000	39.000000	82.162452	0.147685	NaN	0.292050	NaN	51.454712	0.039795	NaN	4.000000	NaN	344.313950	0.044521	2.000000	15.000000
22071402.000000	2.000000	1.000000	40.723694	0.139341	NaN	1.203956	NaN	56.542480	0.002734	NaN	4.000000	NaN	344.360581	0.032780	2.000000	13.000000
22071402.000000	2.000000	24.000000	92.449968	-0.077486	NaN	1.317639	NaN	53.569580	-0.042950	NaN	4.000000	NaN	344.232163	0.026747	2.000000	15.000000
22071402.000000	2.000000	4.000000	87.560136	-0.170805	NaN	1.925605	NaN	53.022736	-0.010669	NaN	4.000000	NaN	344.178691	0.035739	2.000000	17.000000
22071402.000000	2.000000	10.000000	70.831129	0.173099	NaN	0.602887	NaN	54.548462	-0.053607	NaN	4.000000	NaN	344.085350	0.036418	2.000000	14.000000
22071402.000000	2.000000	5.000000	38.748681	0.005804	NaN	0.857396	NaN	53.690430	-0.042987	NaN	4.000000	NaN	344.193884	0.047051	2.000000	18.000000
22071402.000000	2.000000	3.000000	73.283844	-0.127249	NaN	1.996586	NaN	52.108999	0.009680	NaN	4.000000	NaN	344.276471	0.034706	2.000000	16.000000
22071402.000000	2.000000	40.000000	65.286963	-0.061031	NaN	1.880106	NaN	55.225292	-0.089794	NaN	3.999986	NaN	344.170173	0.038679	2.000000	16.000000
22071402.000000	2.000000	29.000000	70.489162	0.252373	NaN	1.178056	NaN	51.256939	0.018429	NaN	3.999795	NaN	344.249212	0.030569	2.000000	16.000000
22071402.000000	2.000000	34.000000	6.839714	-0.164539	NaN	1.203430	NaN	54.393435	-0.056468	NaN	4.000000	NaN	344.110571	0.032221	2.000000	16.000000
22071402.000000	2.000000	27.000000	53.343460	0.111102	NaN	1.025842	NaN	50.608765	0.001929	NaN	4.000000	NaN	344.254893	0.031005	2.000000	13.000000
22071402.000000	2.000000	11.000000	20.585530	-0.025276	NaN	0.737544	NaN	51.974389	0.007209	NaN	4.000000	NaN	344.237044	0.033407	2.000000	18.000000
22071402.000000	2.000000	35.000000	79.897567	-0.158870	NaN	0.535432	NaN	51.808690	-0.012411	NaN	4.000000	NaN	344.175021	0.032923	2.000000	16.000000
22071402.000000	2.000000	13.000000	45.496152	0.266178	NaN	0.862005	NaN	54.362844	-0.078925	NaN	4.000000	NaN	344.156196	0.036222	2.000000	18.000000
22071402.000000	2.000000	21.000000	64.853994	0.060447	NaN	1.042883	NaN	53.588604	-0.022960	NaN	4.000000	NaN	344.189998	0.041634	2.000000	17.000000
22071402.000000	2.000000	25.000000	26.456789	0.131989	NaN	0.066587	NaN	55.084315	-0.039747	NaN	3.999974	NaN	344.222615	0.031428	2.000000	18.000000
22071402.000000	2.000000	33.000000	15.177775	-0.144912	NaN	1.809346	NaN	53.988754	-0.035422	NaN	4.000000	NaN	344.152934	0.043502	1.000000	20.000000
22071402.000000	2.000000	17.000000	52.800769	0.077397	NaN	0.855505	NaN	53.131527	0.044177	NaN	4.000000	NaN	344.372923	0.032081	1.000000	24.000000
22071402.000000	2.000000	18.000000	31.642210	0.350109	NaN	1.777428	NaN	53.284241	-0.035601	NaN	4.000000	NaN	344.195984	0.030905	1.000000	23.000000
22071402.000000	2.000000	12.000000	67.990902	-0.009000	NaN	1.474154	NaN	54.288948	-0.033164	NaN	4.000000	NaN	344.174938	0.037207	2.000000	19.000000
22071402.000000	2.000000	14.000000	5.595011	0.017296	NaN	1.230265	NaN	51.269373	0.117486	NaN	3.978445	NaN	344.463856	0.031074	1.000000	22.000000
22071402.000000	2.000000	30.000000	22.764974	0.217193	NaN	0.824346	NaN	53.785909	-0.034520	NaN	3.857820	NaN	344.254331	0.036022	1.000000	21.000000
22071402.000000	2.000000	6.000000	18.327854	0.152312	NaN	0.769603	NaN	55.519638	-0.097773	NaN	3.999722	NaN	344.229620	0.045186	2.000000	27.000000
22071402.000000	2.000000	26.000000	84.208773	0.268491	NaN	1.423852	NaN	54.530331	-0.046871	NaN	4.000000	NaN	344.125045	0.040334	1.000000	29.000000
22071402.000000	2.000000	8.000000	11.052927	0.389381	NaN	0.551031	NaN	52.707221	-0.028648	NaN	4.000000	NaN	344.171186	0.029934	2.000000	28.000000
22071402.000000	2.000000	16.000000	21.900426	0.175837	NaN	1.970510	NaN	56.003416	-0.067782	NaN	4.000000	NaN	344.170435	0.038723	2.000000	24.000000
22071402.000000	2.000000	23.000000	18.158230	0.257654	NaN	1.297697	NaN	54.093828	-0.038767	NaN	4.000000	NaN	344.223032	0.035879	2.000000	24.000000
22071402.000000	2.000000	28.000000	59.333649	0.155875	NaN	1.935403	NaN	50.193697	0.055254	NaN	4.000000	NaN	344.295063	0.035648	1.000000	29.000000
22071402.000000	2.000000	22.000000	7.130841	0.245299	NaN	1.065915	NaN	55.020481	-0.067033	NaN	3.999981	NaN	344.215608	0.036313	1.000000	24.000000
22071402.000000	2.000000	19.000000	71.598414	-0.138943	NaN	1.730764	NaN	56.388895	-0.061519	NaN	4.000000	NaN	344.154713	0.029509	2.000000	32.000000
22071402.000000	2.000000	36.000000	81.964701	0.180137	NaN	0.650422	NaN	54.523796	-0.048454	NaN	4.000000	NaN	344.128959	0.028553	2.000000	36.000000
22071402.000000	3.000000	31.000000	32.494489	0.151098	0.771664	NaN	NaN	2.643555	0.129883	0.351367	NaN	NaN	353.040331	0.036907	2.000000	11.000000
22071402.000000	3.000000	40.000000	69.609085	-0.041959	0.728533	NaN	NaN	55.430664	-0.040039	0.004102	NaN	NaN	349.315977	0.036028	2.000000	11.000000
22071402.000000	3.000000	28.000000	45.848402	0.141625	0.768428	NaN	NaN	109.571289	0.231836	0.025977	NaN	NaN	361.901615	0.030425	2.000000	11.000000
22071402.000000	3.000000	2.000000	60.559962	0.213148	0.470583	NaN	NaN	53.303711	0.010352	0.050586	NaN	NaN	349.659876	0.033257	2.000000	12.000000
22071402.000000	3.000000	24.000000	49.734115	0.334087	0.550917	NaN	NaN	66.830995	-0.199593	0.000000	NaN	NaN	349.224050	0.027130	2.000000	11.000000
22071402.000000	3.000000	19.000000	73.084254	-0.048261	0.065096	NaN	NaN	69.400879	-0.237207	0.000000	NaN	NaN	349.387228	0.045590	2.000000	12.000000
22071402.000000	3.000000	13.000000	77.865488	-0.150864	0.508542	NaN	NaN	57.793274	-0.071446	0.000000	NaN	NaN	349.090079	0.037836	2.000000	11.000000
22071402.000000	3.000000	20.000000	49.463988	0.117596	1.025875	NaN	NaN	27.345215	-0.078418	0.904395	NaN	NaN	367.438142	0.034734	2.000000	14.000000
22071402.000000	3.000000	26.000000	96.686259	0.393441	1.233396	NaN	NaN	58.780134	-0.049536	0.000000	NaN	NaN	349.014068	0.032531	2.000000	11.000000
22071402.000000	3.000000	10.000000	30.460049	0.088644	0.014983	NaN	NaN	12.782648	0.019967	0.311502	NaN	NaN	352.083854	0.038021	2.000000	11.000000
22071402.000000	3.000000	15.000000	41.706604	-0.114481	0.575588	NaN	NaN	72.542969	-0.198828	0.569434	NaN	NaN	364.860575	0.028854	2.000000	12.000000
22071402.000000	3.000000	14.000000	91.943852	0.283528	0.780768	NaN	NaN	34.428601	-0.175232	0.260483	NaN	NaN	351.556075	0.033700	2.000000	11.000000
22071402.000000	3.000000	8.000000	83.605100	0.194855	0.939111	NaN	NaN	49.726562	0.196973	0.342480	NaN	NaN	360.118801	0.036843	2.000000	12.000000
22071402.000000	3.000000	30.000000	75.597129	-0.099892	0.843952	NaN	NaN	59.074469	-0.016780	0.000000	NaN	NaN	349.025406	0.036517	2.000000	15.000000
22071402.000000	3.000000	38.000000	27.760349	0.331644	0.559682	NaN	NaN	55.805298	0.026685	0.000000	NaN	NaN	349.183221	0.034748	2.000000	16.000000
22071402.000000	3.000000	22.000000	64.875168	0.277088	0.924974	NaN	NaN	61.801218	-0.101325	0.000015	NaN	NaN	348.978262	0.031842	2.000000	11.000000
22071402.000000	3.000000	4.000000	58.230963	0.022001	1.077522	NaN	NaN	61.950784	-0.104670	0.000000	NaN	NaN	348.995087	0.040043	2.000000	18.000000
22071402.000000	3.000000	33.000000	77.701971	0.088584	1.163184	NaN	NaN	59.473331	-0.057922	0.000000	NaN	NaN	349.095929	0.030718	2.000000	16.000000
22071402.000000	3.000000	5.000000	96.113540	0.001512	0.682243	NaN	NaN	60.580321	-0.079374	0.000000	NaN	NaN	349.025992	0.039994	2.000000	18.000000
22071402.000000	3.000000	36.000000	59.930941	0.055849	0.845505	NaN	NaN	60.305211	-0.066177	0.000000	NaN	NaN	349.108163	0.036002	2.000000	18.000000
22071402.000000	3.000000	12.000000	95.885780	0.395888	0.785888	NaN	NaN	60.944804	-0.081388	0.000000	NaN	NaN	349.018838	0.034217	2.000000	15.000000
22071402.000000	3.000000	18.000000	89.107250	-0.184739	1.233032	NaN	NaN	59.946403	-0.071541	0.000000	NaN	NaN	349.045771	0.026718	2.000000	18.000000
22071402.000000	3.000000	25.000000	8.201234	0.291704	1.397982	NaN	NaN	58.750470	-0.064877	0.000000	NaN	NaN	349.087696	0.037974	2.000000	17.000000
22071402.000000	3.000000	23.000000	42.400489	0.241333	1.198584	NaN	NaN	58.522597	-0.029956	0.000000	NaN	NaN	349.069673	0.035794	2.000000	21.000000
22071402.000000	3.000000	39.000000	46.707609	0.160223	0.892719	NaN	NaN	60.105331	-0.079879	0.000000	NaN	NaN	348.955955	0.034685	1.000000	19.000000
22071402.000000	3.000000	1.000000	55.888232	0.321669	0.161036	NaN	NaN	56.659589	-0.073188	0.000711	NaN	NaN	349.194212	0.028262	1.000000	19.000000
22071402.000000	3.000000	6.000000	19.966460	-0.100180	0.916618	NaN	NaN	53.383888	0.116264	0.006804	NaN	NaN	349.457990	0.033160	1.000000	23.000000
22071402.000000	3.000000	9.000000	10.560361	0.150505	0.197387	NaN	NaN	61.999551	-0.104982	0.000000	NaN	NaN	349.041300	0.037521	2.000000	23.000000
22071402.000000	3.000000	21.000000	38.850358	-0.039267	0.244347	NaN	NaN	62.696257	-0.110914	0.000000	NaN	NaN	349.043794	0.037497	1.000000	21.000000
22071402.000000	3.000000	37.000000	96.832460	0.268919	0.665345	NaN	NaN	58.909865	-0.049196	0.000752	NaN	NaN	348.986658	0.031508	2.000000	22.000000
22071402.000000	3.000000	17.000000	73.166709	-0.121278	0.620085	NaN	NaN	61.270214	-0.073176	0.000000	NaN	NaN	349.081909	0.035415	2.000000	21.000000
22071402.000000	3.000000	27.000000	7.697894	-0.132213	0.309220	NaN	NaN	61.733933	-0.067118	0.000000	NaN	NaN	349.035510	0.032951	2.000000	25.000000
22071402.000000	3.000000	29.000000	26.441283	-0.021475	0.404639	NaN	NaN	58.951583	-0.049125	0.000000	NaN	NaN	349.053786	0.029475	1.000000	27.000000
22071402.000000	3.000000	16.000000	90.056694	-0.028983	0.090440	NaN	NaN	63.220743	-0.127221	0.000000	NaN	NaN	349.009926	0.029751	1.000000	28.000000
22071402.000000	3.000000	35.000000	18.993620	0.091694	0.316289	NaN	NaN	61.216910	-0.113262	0.000000	NaN	NaN	349.035548	0.032188	2.000000	25.000000
22071402.000000	3.000000	7.000000	1.546930	-0.136088	1.301216	NaN	NaN	41.539149	-0.048355	0.123235	NaN	NaN	350.137894	0.036609	2.000000	27.000000
22071402.000000	3.000000	3.000000	30.628809	0.217932	0.840401	NaN	NaN	59.656162	-0.056496	0.000000	NaN	NaN	349.043717	0.028443	2.000000	28.000000
22071402.000000	3.000000	11.000000	31.863577	0.239252	0.971315	NaN	NaN	60.979509	-0.071108	0.000000	NaN	NaN	349.026589	0.034441	1.000000	31.000000
22071402.000000	3.000000	32.000000	30.521782	0.068389	0.855318	NaN	NaN	49.495409	-0.104270	0.058748	NaN	NaN	349.693277	0.034582	1.000000	27.000000
22071402.000000	3.000000	34.000000	59.968791	0.198358	1.129191	NaN	NaN	29.729232	-0.067495	0.211289	NaN	NaN	350.949717	0.040647	1.000000	33.000000
22071402.000000	4.000000	6.000000	96.195959	0.314513	0.429754	1.710421	NaN	72.881348	-0.289941	0.000000	4.000000	NaN	342.685507	0.028648	2.000000	14.000000
22071402.000000	4.000000	2.000000	16.886596	-0.092692	1.146999	1.400802	NaN	108.314453	0.061621	0.000000	0.006836	NaN	359.005989	0.033704	2.000000	15.000000
22071402.000000	4.000000	7.000000	29.449991	0.265036	1.221474	1.923664	NaN	52.666229	-0.017297	0.001410	4.000000	NaN	341.705076	0.032061	2.000000	14.000000
22071402.000000	4.000000	23.000000	78.594055	0.296562	0.392554	1.760763	NaN	53.593750	0.032617	0.000000	4.000000	NaN	341.714028	0.033777	2.000000	14.000000
22071402.000000	4.000000	8.000000	58.200364	0.198211	0.544505	0.849511	NaN	66.500488	-0.259473	0.000000	3.833008	NaN	342.525402	0.036472	2.000000	14.000000
22071402.000000	4.000000	20.000000	73.437325	0.331584	0.525627	1.483029	NaN	28.602051	-0.094531	0.459375	1.411133	NaN	355.755483	0.028798	2.000000	14.000000
22071402.000000	4.000000	30.000000	23.948708	0.208117	0.423959	0.973324	NaN	50.403320	-0.047070	0.140820	1.404297	NaN	350.031547	0.039321	2.000000	13.000000
22071402.000000	4.000000	9.000000	39.556190	-0.079692	0.181860	1.133803	NaN	38.753418	-0.043848	0.375293	1.602539	NaN	355.249561	0.030425	2.000000	13.000000
22071402.000000	4.000000	40.000000	75.573115	0.038541	0.995309	0.610193	NaN	57.191371	-0.122344	0.000000	4.000000	NaN	341.704461	0.035772	2.000000	16.000000
22071402.000000	4.000000	17.000000	95.454262	0.112008	0.166029	1.504162	NaN	55.527344	-0.018140	0.000000	4.000000	NaN	341.673757	0.024748	2.000000	16.000000
22071402.000000	4.000000	36.000000	95.389058	-0.105946	1.130047	1.030034	NaN	10.383972	0.732703	0.355212	0.451111	NaN	357.072093	0.031461	2.000000	13.000000
22071402.000000	4.000000	1.000000	82.309961	0.269943	1.166498	0.534094	NaN	54.515228	-0.023285	0.000000	4.000000	NaN	341.649668	0.034000	2.000000	13.000000
22071402.000000	4.000000	24.000000	91.440927	-0.065599	0.911813	0.386596	NaN	53.146040	0.008571	0.000000	4.000000	NaN	341.699004	0.033734	2.000000	18.000000
22071402.000000	4.000000	16.000000	56.825367	-0.177380	0.489013	0.173064	NaN	55.837168	-0.080740	0.000000	4.000000	NaN	341.675505	0.046772	2.000000	17.000000
22071402.000000	4.000000	4.000000	83.454870	-0.152307	0.734679	0.703471	NaN	56.537990	-0.086141	0.000000	4.000000	NaN	341.642191	0.029345	2.000000	20.000000
22071402.000000	4.000000	26.000000	11.240412	0.079486	0.184104	1.805387	NaN	57.274518	-0.088424	0.000000	4.000000	NaN	341.698044	0.034777	2.000000	21.000000
22071402.000000	4.000000	38.000000	29.720791	0.231123	0.369848	1.123452	NaN	55.571725	-0.047182	0.000000	4.000000	NaN	341.659327	0.032210	2.000000	21.000000
22071402.000000	4.000000	14.000000	61.255301	-0.022337	1.295340	1.071866	NaN	58.258984	-0.084016	0.000000	4.000000	NaN	341.750602	0.041021	1.000000	23.000000
22071402.000000	4.000000	3.000000	52.802675	0.207788	0.084766	0.309460	NaN	53.626402	-0.024311	0.000000	4.000000	NaN	341.624455	0.033259	2.000000	21.000000
22071402.000000	4.000000	25.000000	13.110480	-0.040886	0.651429	0.010147	NaN	52.796503	-0.002310	0.000000	4.000000	NaN	341.680247	0.030289	1.000000	20.000000
22071402.000000	4.000000	31.000000	40.337473	-0.137638	0.980074	0.533761	NaN	55.963748	-0.076825	0.000000	4.000000	NaN	341.663660	0.034723	2.000000	24.000000
22071402.000000	4.000000	37.000000	89.561308	0.197840	1.065133	1.440879	NaN	56.850441	-0.110102	0.000000	4.000000	NaN	341.671327	0.033572	2.000000	22.000000
22071402.000000	4.000000	27.000000	96.231659	0.232440	1.193382	1.137747	NaN	53.530714	-0.026415	0.000000	4.000000	NaN	341.746931	0.029904	1.000000	23.000000
22071402.000000	4.000000	33.000000	47.341050	0.149209	0.983912	1.276072	NaN	54.783841	-0.073714	0.000000	4.000000	NaN	341.692315	0.039155	2.000000	21.000000
22071402.000000	4.000000	12.000000	86.501382	0.128250	1.379636	0.665134	NaN	55.595366	-0.044579	0.000000	4.000000	NaN	341.756142	0.034063	2.000000	19.000000
22071402.000000	4.000000	11.000000	90.588477	0.215958	0.874236	0.768984	NaN	56.400252	-0.059962	0.000640	3.998586	NaN	341.681969	0.040883	2.000000	20.000000
